TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,Channel_ATM,Channel_Branch,Channel_Online,Cluster
7.489999999999995,64.99999999999999,276.00000000000017,1,3634.670000000001,0.0,0.0,1.0000000000000009,2
246.93000000000004,22.999999999999996,158.00000000000006,5,673.3500000000005,1.0,0.0,0.0,3
40.320000000000014,36.99999999999999,95.00000000000004,1,2686.520000000002,0.0,0.9999999999999996,0.0,0
127.45000000000002,43.999999999999986,197.0000000000001,1,1772.0600000000004,0.0,0.0,1.0000000000000009,2
56.17000000000001,26.999999999999986,283.00000000000017,1,1351.690000000001,0.0,0.9999999999999996,0.0,0
28.31000000000001,58.99999999999997,20.000000000000004,1,8334.470000000003,0.0,0.0,1.0000000000000009,2
59.11999999999999,28.999999999999986,257.00000000000006,1,9823.640000000007,1.0,0.0,0.0,1
396.45000000000005,48.999999999999986,168.00000000000009,3,9690.150000000003,1.0,0.0,0.0,3
877.8100000000004,21.99999999999999,150.00000000000006,1,399.00000000000034,0.0,0.0,1.0000000000000009,2
255.2600000000001,44.99999999999999,50.0,1,14815.870000000008,0.0,0.9999999999999996,0.0,0
124.76000000000005,48.999999999999986,45.000000000000014,1,5764.720000000001,0.0,0.9999999999999996,0.0,0
78.13,25.999999999999986,145.00000000000003,1,900.6100000000004,0.0,0.9999999999999996,0.0,0
649.2800000000001,74.99999999999997,137.00000000000009,1,4875.860000000002,1.0,0.0,0.0,1
795.3100000000002,65.99999999999997,90.00000000000004,2,7914.880000000006,1.0,0.0,0.0,3
335.63000000000005,54.99999999999997,216.00000000000009,1,1019.3900000000004,0.0,0.0,1.0000000000000009,2
328.4700000000001,62.99999999999997,119.00000000000004,1,4323.660000000003,1.0,0.0,0.0,1
34.019999999999996,37.999999999999986,19.000000000000004,1,14214.480000000007,0.0,0.0,1.0000000000000009,2
241.42,56.999999999999986,115.99999999999997,1,13357.020000000008,0.0,0.0,1.0000000000000009,2
55.31999999999999,18.99999999999999,116.99999999999997,1,241.79000000000002,1.0,0.0,0.0,1
304.3100000000002,26.999999999999986,33.000000000000014,1,868.6100000000001,0.0,0.9999999999999996,0.0,0
435.2700000000002,73.99999999999997,90.00000000000004,1,4673.2800000000025,0.0,0.9999999999999996,0.0,0
164.49000000000004,25.999999999999986,75.00000000000001,1,1509.27,0.0,0.9999999999999996,0.0,0
510.2400000000001,18.99999999999999,105.00000000000006,1,781.7000000000003,0.0,0.0,1.0000000000000009,2
626.9000000000001,25.999999999999986,138.00000000000003,1,265.5100000000001,0.0,0.0,1.0000000000000009,2
22.009999999999994,40.999999999999986,175.0000000000001,1,1335.09,0.0,0.0,1.0000000000000009,2
425.34,68.99999999999997,121.00000000000004,1,3907.5400000000013,0.0,0.0,1.0000000000000009,2
424.5600000000001,50.99999999999998,264.0000000000001,1,5183.850000000003,0.0,0.0,1.0000000000000009,2
85.43000000000006,66.99999999999997,145.00000000000003,1,14904.900000000007,0.0,0.9999999999999996,0.0,0
169.50000000000003,27.999999999999993,142.00000000000006,1,918.8800000000005,0.0,0.9999999999999996,0.0,0
104.63,61.99999999999998,90.00000000000004,1,4477.7800000000025,1.0,0.0,0.0,1
316.94999999999993,24.999999999999993,83.00000000000004,1,1324.0300000000007,0.0,0.9999999999999996,0.0,0
60.54000000000002,56.999999999999986,52.000000000000014,1,3534.930000000002,0.0,0.9999999999999996,0.0,0
292.55999999999995,67.99999999999999,61.000000000000014,1,4638.370000000003,0.0,0.9999999999999996,0.0,0
386.5200000000002,47.99999999999998,28.000000000000007,1,5630.610000000003,0.0,0.9999999999999996,0.0,0
112.07000000000001,22.999999999999996,51.000000000000014,1,930.3000000000009,0.0,0.9999999999999996,0.0,0
568.5200000000002,45.99999999999999,152.00000000000009,1,5499.910000000005,1.0,0.0,0.0,1
263.99,78.99999999999997,227.0000000000001,2,4175.020000000002,0.0,0.9999999999999996,0.0,3
349.6400000000001,47.99999999999998,226.0000000000001,1,6651.6200000000035,0.0,0.0,1.0000000000000009,2
601.4,55.99999999999997,104.00000000000001,1,8458.290000000008,0.0,0.9999999999999996,0.0,0
5.770000000000004,49.999999999999986,124.00000000000006,1,13988.120000000008,0.0,0.0,1.0000000000000009,2
201.33000000000007,41.999999999999986,186.00000000000009,1,2585.0700000000015,0.0,0.9999999999999996,0.0,0
298.4200000000001,55.99999999999997,225.0000000000001,1,3014.7500000000014,0.0,0.9999999999999996,0.0,0
521.0600000000003,24.999999999999993,128.00000000000006,1,1951.4200000000012,0.0,0.9999999999999996,0.0,0
117.28000000000002,59.999999999999986,16.000000000000004,1,3665.7700000000013,0.0,0.0,1.0000000000000009,2
189.12,31.999999999999986,103.00000000000004,1,977.0100000000003,0.0,0.9999999999999996,0.0,0
133.55,43.999999999999986,220.0000000000001,1,3846.280000000002,1.0,0.0,0.0,1
143.21000000000004,34.999999999999986,135.00000000000006,1,6374.820000000003,0.0,0.0,1.0000000000000009,2
24.770000000000007,61.99999999999998,55.000000000000014,1,5866.010000000003,1.0,0.0,0.0,1
233.92000000000002,25.999999999999986,280.0000000000001,1,6537.620000000001,0.0,0.0,1.0000000000000009,2
1212.5100000000007,20.0,24.0,1,605.9499999999999,0.0,0.9999999999999996,0.0,0
232.12000000000006,36.99999999999999,51.000000000000014,1,6689.870000000006,1.0,0.0,0.0,1
162.63000000000002,21.99999999999999,113.0,1,634.1699999999998,0.0,0.0,1.0000000000000009,2
91.53000000000003,43.999999999999986,69.00000000000001,1,14676.050000000008,0.0,0.9999999999999996,0.0,0
120.29000000000002,18.99999999999999,77.00000000000001,1,1362.3900000000006,0.0,0.9999999999999996,0.0,0
174.25,49.999999999999986,67.00000000000003,1,10528.340000000007,0.0,0.0,1.0000000000000009,2
183.7100000000001,37.999999999999986,102.00000000000003,1,552.5200000000001,1.0,0.0,0.0,1
345.39,57.99999999999997,80.00000000000004,1,6451.960000000003,0.0,0.0,1.0000000000000009,2
922.5500000000002,62.99999999999997,87.00000000000003,1,4715.840000000005,1.0,0.0,0.0,1
259.91,48.999999999999986,170.0000000000001,1,7176.860000000003,0.0,0.0,1.0000000000000009,2
154.71000000000006,33.999999999999986,157.00000000000006,1,1523.7200000000005,0.0,0.0,1.0000000000000009,2
1340.1900000000003,53.99999999999997,30.000000000000007,1,8654.280000000004,0.0,0.0,1.0000000000000009,2
24.55999999999999,63.99999999999997,69.00000000000001,1,9869.930000000006,0.0,0.9999999999999996,0.0,0
568.07,47.99999999999998,115.0000000000001,1,10556.810000000005,1.0,0.0,0.0,1
9.609999999999996,57.99999999999997,179.00000000000006,1,12883.910000000009,0.0,0.0,1.0000000000000009,2
392.9600000000001,23.99999999999999,100.00000000000009,1,791.6500000000002,0.0,0.0,1.0000000000000009,2
716.9300000000003,59.999999999999986,34.00000000000001,1,4064.020000000002,0.0,0.0,1.0000000000000009,2
223.85000000000008,52.999999999999986,55.000000000000014,4,2929.9100000000008,1.0,0.0,0.0,3
230.66000000000008,20.999999999999996,135.00000000000006,1,618.0500000000005,0.0,0.9999999999999996,0.0,0
442.12,18.99999999999999,260.00000000000017,1,1375.8000000000004,0.0,0.0,1.0000000000000009,2
644.17,28.999999999999986,72.00000000000001,1,1143.5200000000004,1.0,0.0,0.0,1
508.67999999999995,50.99999999999998,127.00000000000009,1,7708.4100000000035,0.0,0.9999999999999996,0.0,0
858.6300000000002,26.999999999999986,185.00000000000009,1,1872.9600000000007,0.0,0.9999999999999996,0.0,0
25.360000000000007,56.999999999999986,78.00000000000003,1,201.03999999999994,1.0,0.0,0.0,1
147.62000000000003,70.99999999999997,133.00000000000003,1,2115.800000000001,0.0,0.9999999999999996,0.0,0
115.02000000000002,36.99999999999999,175.0000000000001,1,7643.660000000004,0.0,0.9999999999999996,0.0,0
383.3700000000001,29.999999999999993,24.0,1,8901.930000000002,0.0,0.9999999999999996,0.0,0
98.54000000000002,20.0,167.00000000000009,1,9383.430000000006,0.0,0.0,1.0000000000000009,2
83.24,54.99999999999997,164.00000000000003,1,1181.3100000000006,0.0,0.9999999999999996,0.0,0
196.16000000000003,26.999999999999986,146.00000000000003,1,9418.860000000008,0.0,0.9999999999999996,0.0,0
129.94000000000005,31.999999999999986,235.0000000000001,1,7954.920000000004,1.0,0.0,0.0,1
306.9,45.99999999999999,51.000000000000014,1,9418.080000000007,0.0,0.0,1.0000000000000009,2
114.98000000000002,58.99999999999997,80.00000000000004,1,6144.680000000007,0.0,0.0,1.0000000000000009,2
756.5900000000004,26.999999999999986,17.000000000000004,1,420.6500000000002,0.0,0.9999999999999996,0.0,0
503.75999999999993,21.99999999999999,35.000000000000014,1,447.8200000000003,0.0,0.0,1.0000000000000009,2
143.03000000000006,62.99999999999997,147.00000000000009,1,7981.4500000000035,1.0,0.0,0.0,1
1045.2200000000005,52.999999999999986,73.00000000000003,1,1829.9000000000015,1.0,0.0,0.0,1
245.54000000000002,24.999999999999993,180.00000000000006,1,985.0600000000003,1.0,0.0,0.0,1
254.3700000000001,50.99999999999998,174.00000000000009,1,8849.260000000011,0.0,0.0,1.0000000000000009,2
213.76000000000005,77.99999999999996,282.0000000000001,1,3528.7200000000016,1.0,0.0,0.0,1
327.8600000000001,39.999999999999986,104.00000000000001,1,480.16000000000014,0.0,0.0,1.0000000000000009,2
2.500000000000001,46.999999999999986,107.00000000000006,1,12145.270000000006,0.0,0.0,1.0000000000000009,2
300.08000000000015,67.99999999999999,47.000000000000014,1,13546.750000000005,0.0,0.0,1.0000000000000009,2
56.980000000000004,42.999999999999986,122.00000000000003,2,5688.3700000000035,1.0,0.0,0.0,3
407.65000000000015,25.999999999999986,62.00000000000003,1,8346.640000000005,0.0,0.0,1.0000000000000009,2
115.83000000000006,38.999999999999986,167.00000000000009,1,6481.040000000004,0.0,0.9999999999999996,0.0,0
53.56999999999999,68.99999999999997,121.00000000000004,1,1651.330000000001,1.0,0.0,0.0,1
63.34,45.99999999999999,165.00000000000006,1,11174.940000000004,0.0,0.0,1.0000000000000009,2
317.87000000000006,26.999999999999986,91.00000000000004,1,145.49999999999983,0.0,0.0,1.0000000000000009,2
331.65000000000003,40.999999999999986,61.000000000000014,1,4172.570000000002,0.0,0.0,1.0000000000000009,2
5.039999999999997,55.99999999999997,41.00000000000002,1,5558.360000000002,1.0,0.0,0.0,1
214.54,69.99999999999997,247.0000000000001,1,11151.530000000004,0.0,0.0,1.0000000000000009,2
598.8100000000001,56.999999999999986,158.00000000000006,1,1415.520000000001,0.0,0.9999999999999996,0.0,0
841.2800000000001,25.999999999999986,80.00000000000004,1,1103.64,0.0,0.0,1.0000000000000009,2
38.15,25.999999999999986,108.00000000000009,1,303.68000000000006,0.0,0.0,1.0000000000000009,2
1036.66,57.99999999999997,144.00000000000006,1,5541.570000000002,0.0,0.9999999999999996,0.0,0
124.71999999999998,32.99999999999999,105.00000000000006,1,6309.800000000003,0.0,0.9999999999999996,0.0,0
302.45000000000005,77.99999999999996,40.00000000000001,1,5133.610000000002,0.0,0.9999999999999996,0.0,0
208.03999999999996,46.999999999999986,273.00000000000006,1,9344.980000000001,0.0,0.0,1.0000000000000009,2
5.770000000000004,22.999999999999996,254.00000000000014,1,1117.9700000000005,0.0,0.9999999999999996,0.0,0
381.33000000000004,55.99999999999997,75.00000000000001,1,11835.350000000006,1.0,0.0,0.0,1
16.16,49.999999999999986,124.00000000000006,1,14401.17000000001,1.0,0.0,0.0,1
486.08,17.999999999999996,68.00000000000003,1,1748.690000000001,0.0,0.0,1.0000000000000009,2
336.39,20.999999999999996,18.000000000000004,1,1000.460000000001,0.0,0.9999999999999996,0.0,0
997.4300000000003,68.99999999999997,118.00000000000003,1,6810.050000000005,0.0,0.0,1.0000000000000009,2
234.57000000000005,22.999999999999996,120.00000000000003,1,263.9799999999999,0.0,0.0,1.0000000000000009,2
6.000000000000008,29.999999999999993,246.0000000000001,1,5442.760000000001,0.0,0.0,1.0000000000000009,2
1049.92,79.99999999999997,21.0,1,2037.850000000001,1.0,0.0,0.0,1
227.14000000000004,17.999999999999996,294.0000000000001,1,341.9400000000001,1.0,0.0,0.0,1
233.74000000000004,65.99999999999997,17.000000000000004,1,1066.5900000000004,0.0,0.0,1.0000000000000009,2
113.02000000000002,68.99999999999997,166.00000000000006,1,6077.960000000004,0.0,0.9999999999999996,0.0,0
45.849999999999994,20.0,92.00000000000006,1,1659.1500000000005,1.0,0.0,0.0,1
973.3900000000002,76.99999999999997,296.0000000000001,1,2042.220000000001,0.0,0.9999999999999996,0.0,0
514.9500000000002,40.999999999999986,142.00000000000006,5,421.9300000000003,0.0,0.0,1.0000000000000009,3
415.49999999999994,65.99999999999997,141.00000000000006,1,10113.660000000003,1.0,0.0,0.0,1
265.76,53.99999999999997,92.00000000000006,1,4446.170000000003,0.0,0.0,1.0000000000000009,2
69.39999999999999,79.99999999999997,113.0,1,6452.770000000001,0.0,0.0,1.0000000000000009,2
332.9300000000002,34.999999999999986,293.00000000000017,1,2788.2000000000007,0.0,0.9999999999999996,0.0,0
267.9000000000001,20.0,160.00000000000009,1,596.16,0.0,0.0,1.0000000000000009,2
496.03,60.99999999999997,265.00000000000017,1,12904.660000000007,0.0,0.9999999999999996,0.0,0
376.25999999999993,36.99999999999999,245.00000000000014,1,9062.400000000007,1.0,0.0,0.0,1
83.02,35.99999999999999,171.00000000000009,1,9009.560000000003,0.0,0.0,1.0000000000000009,2
93.26,20.0,72.00000000000001,1,1152.2000000000003,0.0,0.0,1.0000000000000009,2
803.3700000000005,67.99999999999999,129.00000000000006,1,12168.370000000008,0.0,0.9999999999999996,0.0,0
35.76,22.999999999999996,122.00000000000003,1,611.8600000000004,0.0,0.9999999999999996,0.0,0
28.53,61.99999999999998,99.00000000000004,1,8670.530000000004,0.0,0.0,1.0000000000000009,2
139.53000000000003,52.999999999999986,177.00000000000006,1,10098.860000000004,0.0,0.0,1.0000000000000009,2
307.57000000000005,32.99999999999999,285.0000000000001,1,5307.740000000001,0.0,0.9999999999999996,0.0,0
60.650000000000006,55.99999999999997,53.000000000000014,1,1047.2800000000002,0.0,0.9999999999999996,0.0,0
74.86000000000001,69.99999999999997,125.00000000000003,1,6921.480000000004,0.0,0.9999999999999996,0.0,0
117.97000000000003,50.99999999999998,137.00000000000009,1,1475.4600000000014,0.0,0.9999999999999996,0.0,0
231.91,33.999999999999986,165.00000000000006,1,112.76000000000009,1.0,0.0,0.0,1
126.21000000000001,74.99999999999997,268.0000000000001,1,5669.660000000003,0.0,0.9999999999999996,0.0,0
506.2799999999999,52.999999999999986,162.00000000000009,2,1309.9500000000005,0.0,0.0,1.0000000000000009,3
304.34999999999997,30.99999999999998,36.00000000000001,1,4057.1000000000017,0.0,0.9999999999999996,0.0,0
281.85,21.99999999999999,109.00000000000006,1,1585.980000000001,1.0,0.0,0.0,1
777.88,30.99999999999998,17.000000000000004,1,6825.550000000004,0.0,0.9999999999999996,0.0,0
119.18,55.99999999999997,96.00000000000004,1,5516.500000000003,0.0,0.9999999999999996,0.0,0
177.19000000000003,75.99999999999997,43.00000000000001,1,5343.300000000003,0.0,0.0,1.0000000000000009,2
260.88000000000005,21.99999999999999,36.00000000000001,1,903.0500000000003,0.0,0.9999999999999996,0.0,0
169.47000000000006,23.99999999999999,19.000000000000004,1,1806.1600000000008,0.0,0.0,1.0000000000000009,2
73.23,25.999999999999986,14.0,1,787.7400000000007,0.0,0.9999999999999996,0.0,0
1362.55,28.999999999999986,106.00000000000006,1,2429.6800000000007,1.0,0.0,0.0,1
792.5700000000004,18.99999999999999,164.00000000000003,1,770.3699999999999,1.0,0.0,0.0,1
237.0600000000001,70.99999999999997,46.00000000000001,1,1182.7700000000007,0.0,0.0,1.0000000000000009,2
34.17000000000001,53.99999999999997,54.000000000000014,1,726.5500000000002,0.0,0.0,1.0000000000000009,2
740.25,40.999999999999986,123.00000000000006,1,14464.300000000008,0.0,0.0,1.0000000000000009,2
453.5400000000001,57.99999999999997,82.00000000000004,1,12046.300000000008,1.0,0.0,0.0,1
300.47,72.99999999999997,100.00000000000009,1,7885.640000000003,0.0,0.9999999999999996,0.0,0
110.93000000000002,18.99999999999999,201.00000000000006,1,1952.3500000000013,0.0,0.9999999999999996,0.0,0
201.69,58.99999999999997,299.00000000000017,1,7328.520000000002,1.0,0.0,0.0,1
399.21,58.99999999999997,109.00000000000006,1,3210.390000000002,1.0,0.0,0.0,1
1041.8800000000006,77.99999999999996,57.000000000000014,1,5726.200000000002,0.0,0.0,1.0000000000000009,2
630.3599999999999,61.99999999999998,52.000000000000014,1,1363.6500000000005,1.0,0.0,0.0,1
10.939999999999998,59.999999999999986,245.00000000000014,1,1241.9900000000002,1.0,0.0,0.0,1
215.90000000000006,37.999999999999986,235.0000000000001,1,7873.280000000004,1.0,0.0,0.0,1
1422.5500000000006,78.99999999999997,165.00000000000006,1,5674.320000000003,0.0,0.9999999999999996,0.0,0
226.37000000000006,48.999999999999986,141.00000000000006,1,9840.040000000006,0.0,0.9999999999999996,0.0,0
444.88999999999993,42.999999999999986,101.00000000000006,1,10328.230000000005,0.0,0.9999999999999996,0.0,0
280.57,24.999999999999993,24.0,1,293.23999999999995,0.0,0.0,1.0000000000000009,2
488.53999999999996,51.999999999999986,132.00000000000003,1,7486.630000000005,0.0,0.9999999999999996,0.0,0
3.299999999999999,49.999999999999986,131.00000000000003,1,11385.370000000008,0.0,0.9999999999999996,0.0,0
199.39000000000004,68.99999999999997,165.00000000000006,1,7264.790000000007,0.0,0.9999999999999996,0.0,0
20.360000000000003,61.99999999999998,75.00000000000001,1,2762.480000000002,0.0,0.9999999999999996,0.0,0
113.64000000000001,61.99999999999998,32.00000000000002,1,6675.030000000002,0.0,0.0,1.0000000000000009,2
493.1100000000002,52.999999999999986,236.00000000000009,1,7432.990000000003,0.0,0.9999999999999996,0.0,0
307.41000000000014,18.99999999999999,14.0,1,1057.000000000001,1.0,0.0,0.0,1
11.180000000000001,42.999999999999986,161.00000000000009,1,5956.890000000003,0.0,0.0,1.0000000000000009,2
313.82,58.99999999999997,151.00000000000009,1,7261.590000000005,0.0,0.9999999999999996,0.0,0
51.00000000000002,63.99999999999997,107.00000000000006,1,4943.1600000000035,0.0,0.9999999999999996,0.0,0
140.98000000000002,59.999999999999986,100.00000000000009,1,8127.480000000003,0.0,0.9999999999999996,0.0,0
288.04000000000013,67.99999999999999,63.000000000000014,1,1748.020000000001,1.0,0.0,0.0,1
800.5499999999998,30.99999999999998,108.00000000000009,1,9660.220000000007,1.0,0.0,0.0,1
485.54000000000013,45.99999999999999,143.00000000000006,1,6371.510000000003,1.0,0.0,0.0,1
521.1499999999999,53.99999999999997,214.00000000000009,1,9442.470000000003,1.0,0.0,0.0,1
321.79000000000025,62.99999999999997,61.000000000000014,1,5959.2000000000035,1.0,0.0,0.0,1
304.92999999999995,64.99999999999999,158.00000000000006,1,13531.220000000005,1.0,0.0,0.0,1
432.08000000000015,39.999999999999986,145.00000000000003,1,11500.620000000006,1.0,0.0,0.0,1
694.2,60.99999999999997,72.00000000000001,1,1389.3700000000003,1.0,0.0,0.0,1
116.86000000000003,54.99999999999997,171.00000000000009,1,6706.560000000001,1.0,0.0,0.0,1
386.81,56.999999999999986,149.00000000000003,1,7175.290000000002,0.0,0.0,1.0000000000000009,2
74.88000000000002,24.999999999999993,202.00000000000009,1,420.67000000000024,1.0,0.0,0.0,1
195.76000000000002,74.99999999999997,99.00000000000004,1,7323.530000000004,0.0,0.9999999999999996,0.0,0
134.7,49.999999999999986,106.00000000000006,1,8395.850000000004,1.0,0.0,0.0,1
890.2400000000005,32.99999999999999,161.00000000000009,1,5140.930000000004,0.0,0.0,1.0000000000000009,2
361.27,62.99999999999997,180.00000000000006,1,7945.5700000000015,1.0,0.0,0.0,1
131.56,43.999999999999986,42.000000000000014,1,5873.540000000002,0.0,0.9999999999999996,0.0,0
485.5100000000002,75.99999999999997,37.00000000000001,1,3074.4500000000016,0.0,0.0,1.0000000000000009,2
547.87,63.99999999999997,131.00000000000003,1,6155.760000000002,1.0,0.0,0.0,1
457.3000000000002,27.999999999999993,14.999999999999993,1,8318.290000000005,0.0,0.0,1.0000000000000009,2
506.2400000000001,57.99999999999997,64.00000000000003,1,230.08999999999995,1.0,0.0,0.0,1
486.59000000000003,56.999999999999986,119.00000000000004,1,2513.5600000000018,0.0,0.9999999999999996,0.0,0
163.68000000000004,40.999999999999986,292.00000000000017,1,10090.050000000007,0.0,0.9999999999999996,0.0,0
581.6500000000001,21.99999999999999,176.00000000000006,1,480.1900000000001,1.0,0.0,0.0,1
52.01,47.99999999999998,85.00000000000003,1,1120.8800000000008,1.0,0.0,0.0,1
630.2400000000001,20.999999999999996,62.00000000000003,1,370.8100000000002,1.0,0.0,0.0,1
523.7400000000002,42.999999999999986,159.00000000000006,1,13498.550000000007,1.0,0.0,0.0,1
705.6000000000004,39.999999999999986,124.00000000000006,3,14804.700000000006,0.0,0.9999999999999996,0.0,3
217.50000000000009,45.99999999999999,35.000000000000014,1,3057.400000000002,0.0,0.9999999999999996,0.0,0
91.48000000000003,50.99999999999998,141.00000000000006,1,14942.780000000012,1.0,0.0,0.0,1
5.250000000000004,38.999999999999986,49.000000000000014,1,14143.320000000009,1.0,0.0,0.0,1
54.03,55.99999999999997,161.00000000000009,1,6736.300000000001,1.0,0.0,0.0,1
736.7300000000001,47.99999999999998,10.000000000000002,1,3313.070000000002,0.0,0.9999999999999996,0.0,0
368.9100000000002,53.99999999999997,14.0,1,829.7100000000003,0.0,0.9999999999999996,0.0,0
33.06000000000002,52.999999999999986,170.0000000000001,1,1540.8700000000003,0.0,0.0,1.0000000000000009,2
66.5,31.999999999999986,144.00000000000006,1,6820.230000000004,0.0,0.0,1.0000000000000009,2
177.08000000000007,34.999999999999986,85.00000000000003,1,13475.140000000009,0.0,0.0,1.0000000000000009,2
588.54,31.999999999999986,130.00000000000003,1,714.4500000000003,0.0,0.9999999999999996,0.0,0
173.5,20.999999999999996,282.0000000000001,1,1306.9100000000008,1.0,0.0,0.0,1
78.33,55.99999999999997,189.00000000000009,1,7255.330000000003,0.0,0.0,1.0000000000000009,2
40.66,58.99999999999997,156.00000000000006,1,1153.8400000000004,0.0,0.9999999999999996,0.0,0
97.21999999999998,76.99999999999997,55.000000000000014,1,6647.730000000003,0.0,0.9999999999999996,0.0,0
34.07000000000001,21.99999999999999,81.00000000000003,1,8709.770000000006,0.0,0.9999999999999996,0.0,0
492.06000000000023,22.999999999999996,74.00000000000003,1,857.9000000000002,0.0,0.0,1.0000000000000009,2
842.01,52.999999999999986,185.00000000000009,1,509.44999999999993,0.0,0.0,1.0000000000000009,2
73.55,50.99999999999998,158.00000000000006,1,2812.060000000001,1.0,0.0,0.0,1
760.53,56.999999999999986,118.00000000000003,1,6179.910000000002,0.0,0.0,1.0000000000000009,2
273.08,25.999999999999986,134.00000000000003,1,6609.300000000003,0.0,0.9999999999999996,0.0,0
371.68999999999994,66.99999999999997,143.00000000000006,1,3484.3200000000015,0.0,0.9999999999999996,0.0,0
218.96000000000004,17.999999999999996,12.999999999999998,1,754.2100000000005,1.0,0.0,0.0,1
227.39,17.999999999999996,65.00000000000003,1,751.0900000000003,0.0,0.0,1.0000000000000009,2
237.9900000000001,38.999999999999986,86.00000000000003,1,8510.090000000004,0.0,0.9999999999999996,0.0,0
186.60000000000005,57.99999999999997,12.999999999999998,1,1508.7200000000016,0.0,0.0,1.0000000000000009,2
341.15000000000015,17.999999999999996,148.00000000000009,1,511.37000000000035,0.0,0.0,1.0000000000000009,2
434.58000000000004,58.99999999999997,215.00000000000009,1,12648.320000000005,1.0,0.0,0.0,1
312.87999999999994,53.99999999999997,44.00000000000002,1,233.21000000000006,0.0,0.9999999999999996,0.0,0
75.15,22.999999999999996,154.00000000000003,1,1092.9200000000005,1.0,0.0,0.0,1
23.300000000000008,58.99999999999997,161.00000000000009,1,6711.150000000004,1.0,0.0,0.0,1
47.379999999999995,24.999999999999993,61.000000000000014,1,459.3700000000001,0.0,0.0,1.0000000000000009,2
512.81,78.99999999999997,30.000000000000007,1,6994.340000000005,0.0,0.9999999999999996,0.0,0
488.15000000000026,42.999999999999986,168.00000000000009,1,7071.090000000004,0.0,0.9999999999999996,0.0,0
12.819999999999991,43.999999999999986,156.00000000000006,1,9045.190000000006,1.0,0.0,0.0,1
66.9,78.99999999999997,129.00000000000006,4,5238.710000000002,0.0,0.0,1.0000000000000009,3
535.91,42.999999999999986,22.000000000000004,1,9642.120000000008,0.0,0.0,1.0000000000000009,2
270.7200000000001,25.999999999999986,53.000000000000014,1,6263.960000000003,0.0,0.0,1.0000000000000009,2
97.98000000000002,71.99999999999996,18.000000000000004,1,7460.330000000001,0.0,0.9999999999999996,0.0,0
196.08000000000007,60.99999999999997,98.00000000000003,1,4233.820000000002,0.0,0.0,1.0000000000000009,2
251.18000000000006,41.999999999999986,246.0000000000001,1,8303.900000000005,1.0,0.0,0.0,1
44.519999999999996,27.999999999999993,205.0000000000001,1,314.28000000000003,0.0,0.0,1.0000000000000009,2
178.87000000000003,34.999999999999986,180.00000000000006,1,5241.230000000002,0.0,0.0,1.0000000000000009,2
